user_id,jd_poi,score,time,time_stamp,
183165845,715521,5,2015/4/29,1430236800,
190387047,715521,5,2019/7/9,1562601600,
197247196,715521,3,2016/4/9,1460131200,
198904508,715521,5,2015/8/17,1439740800,
201348757,715521,5,2015/9/17,1442419200,
243891197,715521,5,2019/3/12,1552320000,
252636473,715521,5,2017/4/4,1491235200,
259884749,715521,5,2018/1/9,1515427200,
1856772,716317,0,2014/6/27,1403798400,
124691444,716317,0,2013/2/17,1361030400,
143538079,716317,5,2015/6/12,1434038400,
150827135,716317,4,2015/5/16,1431705600,
152177534,716317,0,2017/8/30,1504022400,
158928832,716317,4,2015/3/9,1425830400,
158928832,716317,5,2015/3/20,1426780800,
160856760,716317,5,2015/4/8,1428422400,
164698473,716317,5,2015/9/14,1442160000,
167042999,716317,0,2014/11/25,1416844800,
1148805,716401,0,2016/10/29,1477670400,
126958068,716401,5,2016/2/26,1456416000,
129963744,716401,0,2017/1/17,1484582400,
131753948,716401,3,2014/10/5,1412438400,
149346502,716401,0,2014/7/5,1404489600,
151330627,716401,5,2014/6/6,1401984000,
154378650,716401,0,2014/7/30,1406649600,
176513639,716401,5,2015/6/5,1433433600,
192783366,716401,2,2015/8/9,1439049600,
199273109,716401,3,2016/8/29,1472400000,
156564232,716853,0,2017/7/18,1500307200,
555373,716866,2,2015/4/15,1429027200,
570854,716866,3,2013/12/8,1386432000,
884387,716866,0,2012/9/16,1347724800,
1077169,716866,5,2014/4/25,1398355200,
1348354,716866,3,2014/4/18,1397750400,
1835790,716866,5,2014/4/19,1397836800,
1838121,716866,4,2015/3/31,1427731200,
1844660,716866,4,2015/8/19,1439913600,
2264766,716866,0,2013/9/13,1379001600,
4175354,716866,5,2017/2/1,1485878400,
4254040,716866,0,2012/6/7,1338998400,
5101902,716866,0,2014/5/25,1400947200,
5519548,716866,4,2018/1/4,1514995200,
7255506,716866,5,2018/10/21,1540051200,
8095306,716866,4,2014/5/4,1399132800,
8114338,716866,5,2018/6/15,1528992000,
8467614,716866,4,2015/10/9,1444320000,
9179410,716866,5,2014/9/27,1411747200,
9292400,716866,5,2016/3/26,1458921600,
9969254,716866,0,2013/7/29,1375027200,
10325400,716866,0,2016/6/15,1465920000,
10695190,716866,5,2014/5/5,1399219200,
10750260,716866,0,2013/6/13,1371052800,
122248188,716866,0,2013/4/5,1365091200,
122949620,716866,3,2014/4/18,1397750400,
123667952,716866,0,2017/1/5,1483545600,
124519208,716866,5,2014/4/19,1397836800,
124961960,716866,0,2015/10/14,1444752000,
125040370,716866,0,2015/3/12,1426089600,
125818110,716866,0,2013/3/3,1362240000,
125939572,716866,0,2014/2/8,1391788800,
126002808,716866,0,2013/6/27,1372262400,
126642316,716866,0,2015/5/7,1430928000,
126645624,716866,5,2015/9/15,1442246400,
127203242,716866,5,2016/10/24,1477238400,
128546732,716866,0,2013/6/20,1371657600,
128716892,716866,0,2015/2/28,1425052800,
129159016,716866,5,2014/4/14,1397404800,
129300156,716866,0,2013/5/29,1369756800,
129404200,716866,0,2013/6/21,1371744000,
129860992,716866,0,2015/6/14,1434211200,
129922580,716866,4,2016/6/27,1466956800,
131441742,716866,0,2014/2/9,1391875200,
131506526,716866,0,2014/6/8,1402156800,
132543760,716866,0,2013/7/10,1373385600,
132883450,716866,0,2017/7/24,1500825600,
133407386,716866,5,2018/7/18,1531843200,
134055040,716866,4,2014/4/19,1397836800,
135236914,716866,4,2016/3/23,1458662400,
135891202,716866,0,2013/11/1,1383235200,
136139764,716866,4,2015/8/6,1438790400,
136615690,716866,0,2014/5/11,1399737600,
138375572,716866,0,2013/10/15,1381766400,
138522340,716866,0,2014/11/13,1415808000,
138563358,716866,5,2014/9/28,1411833600,
139164346,716866,3,2014/4/27,1398528000,
139242968,716866,5,2015/3/24,1427126400,
139335664,716866,0,2014/8/10,1407600000,
139473244,716866,5,2014/4/22,1398096000,
139720178,716866,5,2015/6/15,1434297600,
140675018,716866,3,2014/4/20,1397923200,
141354746,716866,0,2016/8/10,1470758400,
141586228,716866,0,2014/3/28,1395936000,
141615788,716866,0,2019/11/7,1573056000,
142371559,716866,0,2014/2/11,1392048000,
143115810,716866,3,2014/4/28,1398614400,
143538079,716866,5,2015/6/12,1434038400,
144076927,716866,5,2015/3/29,1427558400,
144564896,716866,0,2014/8/7,1407340800,
145149794,716866,0,2014/4/28,1398614400,
146083006,716866,4,2014/10/13,1413129600,
146114719,716866,0,2014/4/7,1396800000,
146576104,716866,0,2014/3/24,1395590400,
146819871,716866,3,2015/7/23,1437580800,
146904376,716866,0,2015/4/2,1427904000,
147108641,716866,5,2015/1/31,1422633600,
147108641,716866,5,2015/8/2,1438444800,
147138437,716866,5,2015/9/20,1442678400,
147161345,716866,0,2014/4/3,1396454400,
147163963,716866,4,2014/5/8,1399478400,
147389785,716866,4,2014/4/19,1397836800,
147417781,716866,1,2015/3/30,1427644800,
147579469,716866,5,2017/1/5,1483545600,
147591258,716866,5,2014/4/20,1397923200,
148112893,716866,5,2014/4/19,1397836800,
148225311,716866,3,2014/5/8,1399478400,
148225647,716866,4,2014/5/5,1399219200,
148482011,716866,5,2015/12/15,1450108800,
148865240,716866,3,2014/4/23,1398182400,
149021562,716866,4,2014/5/7,1399392000,
149070280,716866,0,2014/5/11,1399737600,
149250985,716866,5,2015/9/20,1442678400,
149344812,716866,5,2014/5/4,1399132800,
149586499,716866,3,2015/10/6,1444060800,
149593710,716866,5,2014/5/4,1399132800,
149600047,716866,3,2014/5/8,1399478400,
149644923,716866,5,2014/5/5,1399219200,
149839279,716866,4,2014/10/11,1412956800,
150164350,716866,0,2015/5/6,1430841600,
151031672,716866,5,2016/2/27,1456502400,
151832195,716866,5,2015/6/4,1433347200,
151992883,716866,3,2015/4/1,1427817600,
152057077,716866,4,2015/10/17,1445011200,
152160545,716866,5,2018/8/16,1534348800,
152239570,716866,5,2015/8/31,1440950400,
154635971,716866,5,2016/7/28,1469635200,
155587923,716866,0,2017/1/23,1485100800,
157585080,716866,5,2018/1/27,1516982400,
157835175,716866,5,2020/2/2,1580572800,
158303280,716866,2,2016/5/3,1462204800,
158669021,716866,5,2018/3/28,1522166400,
158678454,716866,4,2015/3/13,1426176000,
158914440,716866,0,2019/11/4,1572796800,
160654216,716866,5,2015/4/3,1427990400,
161897102,716866,0,2014/10/9,1412784000,
163553541,716866,4,2015/8/27,1440604800,
164347601,716866,5,2015/8/11,1439222400,
164698473,716866,5,2015/6/22,1434902400,
164997320,716866,5,2018/3/12,1520784000,
166564224,716866,4,2016/8/24,1471968000,
167199667,716866,5,2015/10/7,1444147200,
167787976,716866,4,2015/1/8,1420646400,
169483630,716866,5,2015/10/24,1445616000,
169571303,716866,5,2015/5/9,1431100800,
169571303,716866,5,2015/8/6,1438790400,
169671320,716866,0,2015/9/23,1442937600,
170222701,716866,4,2015/1/10,1420819200,
171452726,716866,4,2015/1/11,1420905600,
171759857,716866,4,2016/3/29,1459180800,
171794632,716866,0,2016/8/25,1472054400,
173283530,716866,5,2017/5/3,1493740800,
173315804,716866,0,2015/1/30,1422547200,
173560301,716866,5,2015/12/30,1451404800,
173583468,716866,5,2015/3/22,1426953600,
174333562,716866,5,2015/3/12,1426089600,
174763110,716866,3,2015/3/14,1426262400,
175572863,716866,5,2017/12/31,1514649600,
177371423,716866,0,2018/11/12,1541952000,
177411293,716866,5,2015/6/18,1434556800,
178762599,716866,0,2017/6/27,1498492800,
179673224,716866,3,2015/7/30,1438185600,
180738385,716866,3,2016/2/4,1454515200,
181076231,716866,3,2017/9/12,1505145600,
181589499,716866,5,2016/7/27,1469548800,
182033150,716866,0,2016/9/30,1475164800,
182679930,716866,0,2018/4/29,1524931200,
183701543,716866,5,2016/4/26,1461600000,
185799766,716866,5,2016/4/8,1460044800,
186380073,716866,0,2020/1/16,1579104000,
187035681,716866,0,2016/6/14,1465833600,
187910712,716866,0,2015/6/17,1434470400,
188614226,716866,0,2016/3/28,1459094400,
189425665,716866,4,2018/1/15,1515945600,
189740592,716866,0,2017/1/23,1485100800,
191392977,716866,5,2015/8/18,1439827200,
192254103,716866,5,2015/7/12,1436630400,
192783044,716866,5,2015/8/6,1438790400,
192783366,716866,4,2015/7/26,1437840000,
194802902,716866,5,2015/7/26,1437840000,
196199243,716866,5,2016/1/7,1452096000,
196199243,716866,5,2017/1/4,1483459200,
199618056,716866,4,2017/9/12,1505145600,
202226316,716866,5,2016/7/10,1468080000,
212152054,716866,5,2017/4/22,1492790400,
212775262,716866,5,2015/12/9,1449590400,
214555104,716866,0,2016/12/18,1481990400,
219621956,716866,0,2016/1/12,1452528000,
220402857,716866,5,2016/1/19,1453132800,
221681322,716866,5,2016/3/30,1459267200,
222189080,716866,0,2017/9/19,1505750400,
223256893,716866,1,2018/3/11,1520697600,
224495394,716866,0,2017/9/9,1504886400,
225435793,716866,5,2016/6/26,1466870400,
225799234,716866,5,2018/4/1,1522512000,
226680330,716866,5,2018/1/25,1516809600,
227724897,716866,5,2017/4/15,1492185600,
231989191,716866,5,2016/6/23,1466611200,
233608609,716866,5,2017/3/9,1488988800,
235059637,716866,5,2017/2/5,1486224000,
236080327,716866,5,2016/10/3,1475424000,
236239316,716866,0,2017/7/20,1500480000,
236251950,716866,0,2016/7/18,1468771200,
237534893,716866,3,2016/8/23,1471881600,
238401446,716866,0,2016/8/24,1471968000,
239669405,716866,0,2016/9/23,1474560000,
239743932,716866,5,2018/5/22,1526918400,
240836041,716866,5,2016/10/2,1475337600,
242349326,716866,0,2016/12/27,1482768000,
242351864,716866,0,2017/6/6,1496678400,
243177304,716866,0,2017/5/17,1494950400,
243891197,716866,4,2019/3/13,1552406400,
248322945,716866,5,2018/12/12,1544544000,
248459319,716866,0,2017/1/22,1485014400,
248713221,716866,0,2017/1/25,1485273600,
251281914,716866,0,2017/2/28,1488211200,
252987413,716866,0,2017/4/24,1492963200,
259011922,716866,0,2017/6/29,1498665600,
259884749,716866,5,2018/1/9,1515427200,
260063818,716866,5,2019/7/22,1563724800,
260211779,716866,0,2020/3/19,1584547200,
263663204,716866,0,2018/1/30,1517241600,
286117765,716866,0,2019/3/21,1553097600,
309968298,716866,5,2019/6/29,1561737600,
10724,717234,4,2014/4/20,1397923200,
111979,717234,4,2016/2/4,1454515200,
555373,717234,3,2015/4/15,1429027200,
593370,717234,4,2015/2/8,1423324800,
1384925,717234,0,2012/4/17,1334592000,
3580840,717234,0,2012/6/7,1338998400,
5244000,717234,0,2016/2/25,1456329600,
9132654,717234,0,2014/4/20,1397923200,
9278892,717234,0,2012/6/6,1338912000,
10136998,717234,5,2017/12/30,1514563200,
10269224,717234,3,2013/4/1,1364745600,
122949620,717234,4,2014/4/18,1397750400,
123746918,717234,4,2019/8/19,1566144000,
123746918,717234,0,2019/8/19,1566144000,
124691444,717234,0,2013/2/17,1361030400,
126335868,717234,5,2016/6/14,1465833600,
126625160,717234,0,2014/6/11,1402416000,
126645624,717234,5,2015/9/15,1442246400,
128546732,717234,0,2013/6/20,1371657600,
131980484,717234,0,2013/8/27,1377532800,
133880596,717234,5,2015/11/28,1448640000,
133996276,717234,0,2016/11/21,1479657600,
136311496,717234,0,2013/11/5,1383580800,
136610620,717234,4,2015/2/25,1424793600,
136610620,717234,4,2015/2/27,1424966400,
143538079,717234,5,2015/6/12,1434038400,
145429649,717234,0,2014/5/4,1399132800,
145820642,717234,5,2017/10/14,1507910400,
146112140,717234,0,2014/3/12,1394553600,
147683797,717234,4,2015/1/22,1421856000,
148225647,717234,4,2014/5/5,1399219200,
148458871,717234,5,2017/7/14,1499961600,
149070280,717234,0,2014/5/11,1399737600,
149839279,717234,4,2014/10/11,1412956800,
151992883,717234,3,2015/4/11,1428681600,
152679407,717234,5,2015/1/5,1420387200,
157933829,717234,0,2015/11/18,1447776000,
158678454,717234,3,2015/3/13,1426176000,
159012293,717234,3,2015/10/29,1446048000,
160089554,717234,4,2014/10/11,1412956800,
163854329,717234,0,2015/2/2,1422806400,
164698473,717234,5,2015/9/10,1441814400,
164698473,717234,5,2015/10/4,1443888000,
167042999,717234,0,2014/12/2,1417449600,
171794632,717234,0,2016/8/25,1472054400,
173583468,717234,5,2015/3/22,1426953600,
179345518,717234,5,2015/4/26,1429977600,
179673224,717234,4,2015/8/8,1438963200,
180607028,717234,5,2015/6/15,1434297600,
185061970,717234,0,2015/5/12,1431360000,
190153575,717234,3,2015/7/14,1436803200,
197119823,717234,5,2015/8/11,1439222400,
197247196,717234,5,2016/4/9,1460131200,
207847404,717234,5,2016/9/20,1474300800,
211404433,717234,0,2015/11/17,1447689600,
219621956,717234,0,2016/1/12,1452528000,
220267276,717234,5,2016/1/18,1453046400,
224814983,717234,5,2016/3/2,1456848000,
228741245,717234,5,2016/4/17,1460822400,
251281914,717234,0,2017/2/28,1488211200,
259011922,717234,0,2017/6/29,1498665600,
304460452,717234,4,2019/6/12,1560268800,
48540,717247,0,2016/11/15,1479139200,
570854,717247,2,2013/10/5,1380902400,
1077169,717247,5,2014/4/26,1398441600,
1145300,717247,0,2014/12/18,1418832000,
1348354,717247,4,2014/4/30,1398787200,
1449948,717247,4,2019/5/9,1557331200,
1835790,717247,5,2014/4/19,1397836800,
1947525,717247,3,2014/5/6,1399305600,
1958708,717247,0,2013/11/1,1383235200,
2264766,717247,0,2013/9/3,1378137600,
2533408,717247,5,2014/4/26,1398441600,
3220724,717247,0,2013/3/31,1364659200,
4035848,717247,5,2014/4/27,1398528000,
4175354,717247,5,2017/2/1,1485878400,
5101902,717247,0,2014/5/25,1400947200,
5244000,717247,0,2016/2/25,1456329600,
5519548,717247,5,2018/1/4,1514995200,
5643954,717247,0,2015/12/24,1450886400,
5643954,717247,0,2015/12/28,1451232000,
7255506,717247,5,2018/10/21,1540051200,
7343084,717247,4,2014/4/14,1397404800,
8214312,717247,5,2015/7/22,1437494400,
8756972,717247,0,2012/6/3,1338652800,
9041100,717247,0,2015/1/16,1421337600,
9154608,717247,5,2014/4/20,1397923200,
9156828,717247,0,2013/3/10,1362844800,
9179410,717247,5,2014/9/27,1411747200,
9292400,717247,5,2016/3/26,1458921600,
9783124,717247,0,2017/5/17,1494950400,
9798134,717247,0,2013/5/5,1367683200,
10087910,717247,0,2013/11/8,1383840000,
10136998,717247,5,2017/12/30,1514563200,
10695190,717247,5,2014/5/5,1399219200,
10750260,717247,0,2013/6/13,1371052800,
10936730,717247,0,2015/4/25,1429891200,
11388074,717247,5,2013/9/21,1379692800,
120765822,717247,0,2012/9/18,1347897600,
121006292,717247,4,2014/5/8,1399478400,
121747560,717247,0,2013/7/27,1374854400,
122013004,717247,0,2013/10/8,1381161600,
122424554,717247,4,2015/1/26,1422201600,
123152374,717247,0,2013/2/18,1361116800,
123667514,717247,0,2012/12/23,1356192000,
123699620,717247,5,2018/1/17,1516118400,
124415084,717247,4,2014/4/17,1397664000,
125040370,717247,0,2015/3/12,1426089600,
125843620,717247,3,2014/4/24,1398268800,
125939572,717247,0,2014/2/8,1391788800,
126562100,717247,0,2014/3/11,1394467200,
126645624,717247,5,2015/3/8,1425744000,
126880782,717247,4,2015/7/21,1437408000,
126958068,717247,4,2016/7/1,1467302400,
127698014,717247,0,2013/3/26,1364227200,
128546732,717247,0,2013/6/20,1371657600,
128716892,717247,0,2015/2/28,1425052800,
129159016,717247,5,2014/4/14,1397404800,
129197900,717247,0,2017/5/10,1494345600,
129699256,717247,5,2015/10/17,1445011200,
129860992,717247,0,2015/6/14,1434211200,
130908354,717247,0,2015/9/26,1443196800,
131441742,717247,0,2014/2/9,1391875200,
131454706,717247,4,2014/4/18,1397750400,
131506526,717247,0,2014/6/8,1402156800,
131980484,717247,0,2013/9/5,1378310400,
132126786,717247,0,2015/3/7,1425657600,
132543760,717247,0,2013/7/10,1373385600,
132883450,717247,0,2017/7/25,1500912000,
134540082,717247,5,2015/8/5,1438704000,
134695444,717247,0,2014/2/25,1393257600,
135454726,717247,0,2013/8/23,1377187200,
135555974,717247,0,2013/9/1,1377964800,
135866002,717247,0,2013/9/19,1379520000,
136881446,717247,0,2014/7/30,1406649600,
137160862,717247,0,2016/8/19,1471536000,
138377042,717247,5,2015/2/28,1425052800,
138522340,717247,0,2014/11/13,1415808000,
138921286,717247,0,2014/11/6,1415203200,
139242968,717247,5,2015/3/25,1427212800,
139720178,717247,5,2015/6/15,1434297600,
139839078,717247,0,2017/4/5,1491321600,
140428838,717247,0,2014/11/6,1415203200,
140566746,717247,0,2017/7/10,1499616000,
140675018,717247,4,2014/4/20,1397923200,
141515286,717247,5,2017/12/28,1514390400,
141615788,717247,0,2019/11/7,1573056000,
141815558,717247,3,2014/4/29,1398700800,
142153917,717247,3,2014/4/18,1397750400,
142443758,717247,2,2016/7/24,1469289600,
143065791,717247,5,2014/5/1,1398873600,
143115810,717247,5,2014/4/17,1397664000,
143888308,717247,4,2017/7/8,1499443200,
144300113,717247,4,2015/6/6,1433520000,
146077510,717247,3,2015/6/22,1434902400,
146083006,717247,4,2014/10/13,1413129600,
146381025,717247,0,2015/4/19,1429372800,
146455954,717247,0,2016/7/29,1469721600,
146576104,717247,0,2014/3/24,1395590400,
146819871,717247,3,2015/7/23,1437580800,
146982353,717247,3,2014/4/18,1397750400,
147108641,717247,5,2015/1/31,1422633600,
147161345,717247,0,2014/4/3,1396454400,
147163963,717247,4,2014/5/8,1399478400,
147591258,717247,5,2014/4/20,1397923200,
147701244,717247,5,2014/5/9,1399564800,
147718318,717247,0,2014/4/15,1397491200,
147915255,717247,5,2015/4/19,1429372800,
148002066,717247,3,2014/5/4,1399132800,
148112893,717247,3,2014/4/19,1397836800,
148216738,717247,4,2015/4/7,1428336000,
148225647,717247,4,2014/5/5,1399219200,
148587113,717247,4,2018/8/8,1533657600,
148865240,717247,4,2014/4/23,1398182400,
148873751,717247,5,2014/4/23,1398182400,
149344812,717247,5,2014/5/4,1399132800,
149446231,717247,4,2014/5/1,1398873600,
149563672,717247,3,2014/5/4,1399132800,
149655326,717247,0,2014/5/6,1399305600,
149839279,717247,5,2014/10/11,1412956800,
150164350,717247,0,2015/5/6,1430841600,
150374593,717247,5,2015/11/28,1448640000,
150564746,717247,0,2014/7/18,1405612800,
150634145,717247,0,2014/12/6,1417795200,
151094125,717247,3,2018/4/12,1523462400,
151255411,717247,5,2017/12/30,1514563200,
151434906,717247,5,2015/7/31,1438272000,
151992883,717247,5,2015/4/9,1428508800,
152241903,717247,0,2014/6/24,1403539200,
152313071,717247,0,2016/10/31,1477843200,
153689470,717247,0,2016/1/20,1453219200,
154073612,717247,2,2016/10/8,1475856000,
154359389,717247,4,2016/5/28,1464364800,
154635971,717247,4,2016/7/27,1469548800,
154635971,717247,4,2016/7/28,1469635200,
154978018,717247,0,2014/11/4,1415030400,
155511520,717247,0,2017/4/7,1491494400,
156671590,717247,0,2014/9/11,1410364800,
158669021,717247,5,2018/3/28,1522166400,
158678454,717247,4,2015/3/13,1426176000,
158928832,717247,4,2015/3/19,1426694400,
160433247,717247,4,2015/9/26,1443196800,
160654216,717247,5,2015/4/3,1427990400,
160797666,717247,5,2018/1/15,1515945600,
164283150,717247,0,2016/7/29,1469721600,
164698473,717247,5,2015/6/13,1434124800,
164698473,717247,5,2015/9/23,1442937600,
164917151,717247,0,2014/11/1,1414771200,
167199667,717247,5,2015/10/7,1444147200,
167787976,717247,4,2015/1/8,1420646400,
168403821,717247,5,2015/1/8,1420646400,
169571303,717247,5,2015/5/9,1431100800,
169571303,717247,5,2015/8/6,1438790400,
169765875,717247,0,2015/2/7,1423238400,
169786624,717247,0,2016/10/27,1477497600,
170100307,717247,3,2015/12/27,1451145600,
170222701,717247,3,2015/1/10,1420819200,
171411446,717247,5,2015/8/23,1440259200,
171452726,717247,4,2015/1/11,1420905600,
171659212,717247,5,2015/3/15,1426348800,
171794632,717247,0,2016/8/25,1472054400,
172288250,717247,3,2017/2/13,1486915200,
172417077,717247,4,2015/10/26,1445788800,
172791863,717247,0,2015/1/29,1422460800,
172791863,717247,0,2015/2/5,1423065600,
172817530,717247,5,2016/2/3,1454428800,
173136626,717247,4,2017/1/31,1485792000,
174157284,717247,4,2015/2/9,1423411200,
174760647,717247,0,2015/2/4,1422979200,
174763110,717247,2,2015/3/14,1426262400,
175386621,717247,4,2016/12/19,1482076800,
175572863,717247,5,2017/12/31,1514649600,
175750250,717247,4,2015/7/6,1436112000,
176021936,717247,0,2015/3/5,1425484800,
176641715,717247,0,2018/4/11,1523376000,
176657445,717247,0,2018/1/17,1516118400,
176812298,717247,3,2015/9/11,1441900800,
177152531,717247,5,2015/5/4,1430668800,
177371423,717247,0,2018/11/12,1541952000,
177411293,717247,5,2015/6/18,1434556800,
177803041,717247,5,2015/4/29,1430236800,
178817694,717247,5,2015/4/2,1427904000,
179381112,717247,5,2016/6/20,1466352000,
179502168,717247,0,2016/4/21,1461168000,
179673224,717247,3,2015/7/31,1438272000,
181428452,717247,4,2018/5/4,1525363200,
181496898,717247,0,2017/7/26,1500998400,
181497701,717247,0,2017/7/5,1499184000,
181589499,717247,5,2016/7/27,1469548800,
182004365,717247,4,2016/6/12,1465660800,
182385900,717247,0,2016/4/29,1461859200,
183701543,717247,5,2016/4/26,1461600000,
184274337,717247,3,2015/11/16,1447603200,
185190367,717247,0,2015/5/14,1431532800,
185804691,717247,0,2017/3/2,1488384000,
188029254,717247,5,2016/5/17,1463414400,
188286863,717247,5,2015/6/19,1434643200,
189740592,717247,0,2017/1/23,1485100800,
190787109,717247,0,2017/8/5,1501862400,
191392977,717247,5,2015/8/18,1439827200,
191392977,717247,4,2015/8/23,1440259200,
192240821,717247,4,2016/1/28,1453910400,
192783044,717247,5,2015/8/6,1438790400,
192783366,717247,4,2015/7/29,1438099200,
193788764,717247,0,2016/7/19,1468857600,
196199243,717247,5,2016/1/7,1452096000,
196199243,717247,4,2017/1/6,1483632000,
196378975,717247,3,2015/9/12,1441987200,
197182811,717247,3,2016/2/22,1456070400,
200739678,717247,4,2017/3/13,1489334400,
200939191,717247,0,2015/10/28,1445961600,
202061577,717247,5,2015/10/8,1444233600,
203964447,717247,0,2017/6/1,1496246400,
204414399,717247,5,2015/9/23,1442937600,
204590227,717247,5,2015/9/23,1442937600,
204976686,717247,4,2015/9/25,1443110400,
205096046,717247,5,2018/11/15,1542211200,
205719344,717247,0,2017/2/21,1487606400,
207082981,717247,5,2019/1/15,1547481600,
208287376,717247,5,2018/1/9,1515427200,
212152054,717247,5,2017/4/22,1492790400,
215645320,717247,0,2016/8/11,1470844800,
215676551,717247,0,2019/11/16,1573833600,
217145918,717247,4,2016/2/16,1455552000,
221681322,717247,3,2016/3/13,1457798400,
222576919,717247,5,2016/2/9,1454947200,
223256893,717247,3,2018/3/11,1520697600,
224025105,717247,0,2018/3/14,1520956800,
225435793,717247,4,2016/6/26,1466870400,
226680330,717247,0,2018/1/25,1516809600,
228008640,717247,4,2016/12/21,1482249600,
229069041,717247,0,2019/1/24,1548259200,
230094388,717247,5,2016/5/2,1462118400,
231492770,717247,5,2017/2/23,1487779200,
231549188,717247,0,2016/5/25,1464105600,
231848420,717247,0,2017/12/7,1512576000,
232169876,717247,5,2018/1/1,1514736000,
233365275,717247,5,2016/8/29,1472400000,
235623433,717247,5,2016/9/28,1474992000,
235683328,717247,0,2017/6/7,1496764800,
236064630,717247,5,2016/7/30,1469808000,
236251950,717247,0,2016/7/18,1468771200,
238401446,717247,0,2016/8/24,1471968000,
239309665,717247,0,2017/1/19,1484755200,
239442820,717247,0,2018/3/15,1521043200,
239743932,717247,5,2018/5/22,1526918400,
239938153,717247,0,2016/10/8,1475856000,
240836041,717247,4,2016/10/2,1475337600,
243177304,717247,0,2017/5/17,1494950400,
245169532,717247,5,2016/12/11,1481385600,
252636473,717247,3,2017/4/2,1491062400,
252987413,717247,0,2017/5/9,1494259200,
253039065,717247,5,2018/1/6,1515168000,
254607556,717247,0,2017/5/18,1495036800,
256056773,717247,4,2017/5/17,1494950400,
256136971,717247,0,2017/5/22,1495382400,
257059869,717247,4,2019/6/26,1561478400,
257383720,717247,5,2018/4/23,1524412800,
259298346,717247,5,2017/7/2,1498924800,
259884749,717247,5,2018/1/9,1515427200,
260211779,717247,0,2020/3/19,1584547200,
263663204,717247,0,2018/1/30,1517241600,
264607214,717247,0,2017/12/15,1513267200,
264831256,717247,4,2017/10/6,1507219200,
275084471,717247,5,2018/1/14,1515859200,
275465375,717247,0,2018/1/29,1517155200,
304982262,717247,5,2019/4/3,1554220800,
309968298,717247,5,2019/6/29,1561737600,
1617569,717523,5,2020/1/22,1579622400,
8408366,717523,3,2015/2/6,1423152000,
126645624,717523,4,2015/9/17,1442419200,
145690394,717523,0,2016/11/24,1479916800,
147449116,717523,5,2019/11/7,1573056000,
151458318,717523,0,2017/4/10,1491753600,
157925288,717523,0,2016/11/15,1479139200,
158294350,717523,4,2016/10/5,1475596800,
161897102,717523,0,2016/11/4,1478188800,
163660012,717523,0,2016/11/9,1478620800,
172947040,717523,5,2015/2/3,1422892800,
184296019,717523,0,2015/5/11,1431273600,
217145918,717523,3,2016/2/13,1455292800,
126645624,717719,4,2015/9/17,1442419200,
171452726,717719,3,2015/1/11,1420905600,
223142501,717719,3,2017/4/25,1493049600,
4,718192,4,2015/3/5,1425484800,
555373,718192,3,2015/4/15,1429027200,
570854,718192,3,2015/5/16,1431705600,
593370,718192,4,2015/4/3,1427990400,
899501,718192,0,2013/8/26,1377446400,
924151,718192,0,2014/10/17,1413475200,
1178910,718192,0,2018/6/28,1530115200,
1449948,718192,4,2019/5/9,1557331200,
1947455,718192,0,2013/11/30,1385740800,
4175354,718192,5,2017/2/1,1485878400,
4379816,718192,4,2015/8/28,1440691200,
4641836,718192,0,2013/10/16,1381852800,
5101902,718192,0,2014/5/25,1400947200,
7821122,718192,0,2017/1/8,1483804800,
8095306,718192,4,2014/5/4,1399132800,
9179410,718192,5,2014/9/27,1411747200,
10695190,718192,5,2014/5/5,1399219200,
10750260,718192,0,2013/6/13,1371052800,
120718792,718192,4,2015/7/21,1437408000,
120989686,718192,5,2016/8/26,1472140800,
121006292,718192,4,2014/5/8,1399478400,
121006292,718192,3,2014/5/8,1399478400,
122064400,718192,4,2014/5/7,1399392000,
122524134,718192,0,2014/5/10,1399651200,
122949620,718192,4,2014/4/18,1397750400,
122949620,718192,4,2014/4/19,1397836800,
123184178,718192,0,2013/4/7,1365264000,
123667952,718192,0,2017/1/5,1483545600,
125040370,718192,0,2015/3/12,1426089600,
125281978,718192,0,2013/1/22,1358784000,
126645624,718192,5,2015/9/15,1442246400,
126880782,718192,5,2015/7/24,1437667200,
127203242,718192,5,2016/10/24,1477238400,
127284308,718192,0,2014/4/15,1397491200,
127652858,718192,0,2013/3/26,1364227200,
128029670,718192,0,2014/10/29,1414512000,
128672780,718192,0,2013/4/18,1366214400,
128716892,718192,0,2015/2/28,1425052800,
129197900,718192,0,2017/5/10,1494345600,
131454706,718192,4,2014/4/18,1397750400,
132389244,718192,4,2014/4/14,1397404800,
132819850,718192,5,2015/3/12,1426089600,
132883450,718192,0,2017/7/24,1500825600,
133606718,718192,0,2013/11/15,1384444800,
133996276,718192,0,2016/11/21,1479657600,
134540082,718192,5,2015/8/5,1438704000,
136881446,718192,0,2014/7/30,1406649600,
136889744,718192,4,2014/10/12,1413043200,
138377042,718192,5,2015/3/1,1425139200,
138522340,718192,0,2014/11/13,1415808000,
139720178,718192,5,2015/6/15,1434297600,
141615788,718192,0,2019/11/7,1573056000,
142727823,718192,5,2014/4/25,1398355200,
142971159,718192,5,2019/5/18,1558108800,
143000106,718192,5,2016/1/2,1451664000,
143841322,718192,5,2017/2/21,1487606400,
144332203,718192,1,2014/2/3,1391356800,
145149794,718192,0,2014/4/28,1398614400,
146114719,718192,0,2014/4/7,1396800000,
146576104,718192,0,2014/6/10,1402329600,
